"Column1","Column3"
".7246	@USER ايش واتبك ينزل قبلنا دايم🔪	","NOT_HS"
".7247	@USER ايش موقفكم وكلكم خناشير بإدارة النادي والنادي الثاني فيه جنس لطيف .. تعلموا 😡😒	","OFF"
".7248	فليذهب السناب إلى الجحيم . إن شاء الله يا رب يقفلون شركتهم ويسرحون موظفينهم ! ويروحو يخلو الثور الي اقترح عليهم هالتحديث .. يشغلهم . 😡	","OFF"
".7249	@USER الرخييص رخييييص حتى لو حاول يعدل من وضعه يبقى رخييييص 👎🏻👎🏻	","OFF"
".7250	@USER اخوكم الصغير 😷😷 URL	","NOT_HS"
".7251	@USER فان دايك ركض وراه بيب لحد ما سحب عليه وهذا احسن من كل مدافعينكم لو تتابع بحياد لكنك فشلوني وعقلية الفشلوني معروفه 💩💩 😂😂😂	","OFF"
".7252	@USER الله يششفيه ويعافيه ويرفع عنه ولايتعبه 😣	","NOT_HS"
".7253	@USER كذابيينن😭😭😭🔪🔪🔪 انا استغربتت من اسم الشاعره اخر شي كيءب حسبي الله😭😭😭😭😂😂 URL	","OFF"
".7254	@USER كويس طين مو حاجه ثانيه 😷	","NOT_HS"
".7255	@USER يارب 😷	","NOT_HS"
".7256	@USER ماتفه من شعبنا الا اعلامنا 😣 تخلف	","OFF"
".7257	#بائع_الكليجا <LF><LF>الهاشتاق كله ريحة منقّبات ممحونات 👎🏽  مو شايفات خير .... تفو  عليك يام شلحة	","Social Class"
".7258	@USER كان صكيتيها بالطاوله موب بس كف 😤	","NOT_HS"
".7259	#بايع_الكليجا<LF>ماسمونى ناقصات عقل عبث الله ياخذكم انتو وياهه😷😷	","Social Class"
".7260	خلف الله ع كس ام ماجاب رجال 🤮 URL	","OFF"
".7261	على هالسخافات اللي كل فتره تطلع ترند الواحد ماعاد وده يدخل 😷	","NOT_HS"
".7262	@USER مبروك مصايب. عسي ذكيت مشاري😂🔪🔪	","NOT_HS"
".7263	@USER نغار ع المراه السعوديه حتى لو كانت ركبه🙃😂😂🔪	","NOT_HS"
".7264	البرد هو الوحيد القادر ف هذا العالم انه يصيحينى ف الوقت دا 😢😷💔	","NOT_HS"
".7265	RT @USER ههههههه ويجيبونه فلامتحان😂👊🏾🔪	","NOT_HS"
".7266	RT @USER 🛑وضع اغلب #المدارس بكره في #نجران بيكون كذا <LF>::<LF>👇🏻😷😷👇🏻<LF>#غبار X #غبار<LF>👇🏻😷😷👇🏻<LF>::<LF>#فريق_طقس_نجران #نجران #طقس_نجران #نجران_الا…	","NOT_HS"
".7267	@USER هههههههههههههههههه👊🏻💕💕	","NOT_HS"
".7268	@USER ان شاء الله ينزلوه ومانتجحفل 🐸<LF>#SiyahBeyazAşk	","NOT_HS"
".7269	@USER الخلااا .. 😷	","NOT_HS"
".7270	😒عني انا كنت صادقه وبقره بنفس الوقت حتى يوم سحب من وظيفته كنت شهرياً افعل خدمة جواله بعد ست سنوات اكتشفت ان عنده بقره ثانيه تفو علي وعليهم 😤👊🏻 #حب_الانتر_نت_صدق_او_كذب	","Social Class"
".7271	لما أعيد سناباتها مليونننن مرا 😤❤️❤️❤️!!	","NOT_HS"
".7272	@USER وبعدين اييون يقولون لنا لازم ننسى الي صار 😡😡😡	","NOT_HS"
".7273	RT @USER اكره النفاق اكثر من اي شيء فالدنيا  و المشكلة بعض الاشياء الي اشوفها قدامي اخر الايام 😷	","NOT_HS"
".7274	@USER الخير اكثر من وجيههم بس الا يعني شوفونا ترانا  نعاني 😷💦	","NOT_HS"
".7275	#بايع_الكليجا لا لا  البنات مره اوفر من قلب الكليه متهاوشات وصراخ ويغارن عليه 🤦🏼‍♀️🤦🏼‍♀️🤮	","NOT_HS"
".7276	مبدي مضغوطين 🐒🤚😂 <LF><LF>*شعار الحياة هذه والاخرى واللي بعديها	","NOT_HS"
".7277	RT @USER سواقتي أحسن من عبدالعزيز 😂👊🏼<LF>URL لاتفوووتكم 🔥🔥<LF>ريتويت الله يسعدكم 💙🍍 URL	","NOT_HS"
".7278	#افضح_معنفك<LF>مدرس اسمه زكي مدري ايش الباقي، كان ينغف ويمسحها عالعيال ويجلدنا بدون سبب😷😷.	","NOT_HS"
".7279	@USER ههههههههه والله صابني غثيان من اللي بشوفو هناك 😷😳	","NOT_HS"
".7280	@USER لاتحلف براسي😂👊🏽	","NOT_HS"
".7281	RT @USER بكل وضوح شاهد دفاع ونصرة #اوردغان للاخوان المجرمين ..<LF>.<LF>.<LF>وضحت #الرؤية للمغفلين والمتعاطفين👊🏻 URL	","Ideaology"
".7282	تجبر الواحد يتهاوش هالهديل💩🤬	","OFF"
".7283	@USER بس يفك عقوصها☺🔪	","NOT_HS"
".7284	#بايع_الكليجا ترا ازعجتو دين امنا فيه؟ خفو الله يفشلكم سود الله وجيهكم ياشيخ 😒🔪..	","OFF"
".7285	@USER هذا من 🔪🔪🔪🔪	","NOT_HS"
".7286	- انا دلوقتي🐸. URL	","NOT_HS"
".7287	هو ده بقى غدر الزمان 👊😂😂 URL	","NOT_HS"
".7288	شو قصة تغطية اورنج مفسحله،؟🐸	","NOT_HS"
".7289	@USER ايس كريم بجنيه� 👊	","NOT_HS"
".7290	@USER الحياء عند الرجال احلى خاصة كان الرسول عليه الصلاه و السلام كان اشد حياءً من العذراء في خدرها .. هذا معنى الرجل الشريف مو اللي الان اذا شاف بنت يوصفها وافعل بها واسوي بها علشان يثبت فحولته 🤣🤣🤣🤮🤮🤮🤮🤮🤮	","NOT_HS"
".7291	انا لو مش ف مدينه ، انا لو ف الشارع مش هجرب البتاع ده 🤢🤮💔 URL	","NOT_HS"
".7292	@USER يبالة هذا 👊👊ع شان يرد عقلة شوي	","NOT_HS"
".7293	@USER العني ابليس وخمي الفراش أجل 👊👊👊	","NOT_HS"
".7294	#صلاه_الجنازه_القادمه_انت<LF><LF>وش ذا الحياة اللي عايشينها<LF><LF>وزارة اسكان تخديريه<LF>ايجارات مرتفعه<LF>صاحب عقار جشع<LF>تجار ماتخاف ربها<LF>فرص وظيفيه شبه معدومه<LF>رواتب متدنيه<LF>غلاء معيشه وضرائب<LF>كاميرات ساهر اكثر من السيارات<LF>ديون في ديون في ديون<LF><LF>وآخر شي<LF>هاشتاق يجيب الثعلبه في الصدر😡	","NOT_HS"
".7295	@USER ياااه ع الزمن أوام اسرتكوا إتفككت😖ما زوزو منوره أهى � 	","NOT_HS"
".7296	😝🌛نكته🌜....😬😷😬<LF>واحد يسأل صاحبه : <LF>هل تمارس هوايات خطره ؟<LF>قاله : <LF>أحياناً أرد على زوجتي و هي معصبه <LF>هههههههه🙈...عاش الذيب 😁💔<LF>_________________________	","NOT_HS"
".7297	RT @USER علوضعك 😂😂😂👊	","NOT_HS"
".7298	@USER هههههههههههههههههههههههههههههههههه 👊	","NOT_HS"
".7299	والله بس نفتك منكم ف المدرسه اتيون لنه اهني لوع الله جبدكم يالقذرين🤢.	","OFF"
".7300	حرام عليها الشوارع 😭🐸😂 URL	","NOT_HS"
".7301	ربطة الخبز وسعرها الهم رمز أساسي بأيي بلد لان بيعتبروا ركيزة عيش الفقراء! ولو كانت الربطة ب٥� �  ل ل لشو كل هالمطالبات بالسلسلة وغلاء المعيشة😤<LF>الارجح انو الشيخ سعد قصد يمزح مع التلاميذ يللي يمكن هنني اصلاً ما بيعرفوا شكل ال٥� �  ل ل كيف🤦🏽‍♀️<LF>#دق_الجرس <LF>#وهيك	","NOT_HS"
".7302	@USER انتي كنتي موجوده ! 👊🏼💕 <LF>ما شفتك !!	","NOT_HS"
".7303	@USER اي والله ذاكري فديتك💩	","NOT_HS"
".7304	@USER اججججججججججججلد الضفدع الناطق 😂🐸.	","Ideaology"
".7305	@USER دايركت عشان م اكسر راسك واكبر🖕🏿.	","OFF"
".7306	RT @USER عارفين #الشخص اللي بينام گتير 😪😲<LF>. وکلامة قليل #شوية 😊🔒<LF>. فاتح #نت علي طول 😉💻<LF>. بيحاول يومة يخلص #بسرعة 😃😡<LF>. بيضحك #كت…	","NOT_HS"
".7307	@USER هههههههههههههههههههههههههههههههههههههههههههههه 😂😂😂😂تفكير 🔪	","NOT_HS"
".7308	RT @USER #بايع_الكليجا<LF>آخ بس💔<LF>غيبة الذييب 👇🏻سووت للخرفان هيييبه🐑 URL	","OFF"
".7309	RT @USER انت 👈: كلب 🐶 ديوث 👙 عاشق الاقدام �  و خضوع للشيكورات  تويت  للفديو 👍<LF>- لي حاب يكون تحتهم �  ويقبل شروطي  🌹 مرحبا ببه 💘💕 اما…	","OFF"
".7310	تذكير<LF>انا احب التعاليق على ما انشره و التعليق على ما ينشره الاصدقاء ❤️❤️💋<LF>اعجاب او ريتويت من دون تعليق = بلوك👊👊👊<LF>محارم =بلوك👊👊👊👊<LF>خاص= بلوك👊👊👊	","NOT_HS"
".7311	@USER واحد تابعني من اسمه شكيت فيه لما فتحت صفحته يع😖😫😣بلكته دغري	","NOT_HS"
".7312	وحدة اتصلت على زوجها معصبة😡 وقالت: وينك يازفت؟ <LF>قال لها: تعرفين محل الذهب اللي فـيه الطقم اللي عاجبك؟<LF>قالت: ايه..  يالغالي!! 😍<LF>قال: انا عند الحلاق اللي جنبه 🙃😬<LF><LF>😂😂😂😂😂😂😂<LF>ههههههههههههههههههه	","OFF"
".7313	@USER طلع طلع بررررع، لا تعيدها 🤣👊🏻🐘	","NOT_HS"
".7314	@USER مش منك من الكرفته ياجبواني 😂<LF>أمانة انها وقعت له شعططه ومعططه أمس 😷😂😂	","NOT_HS"
".7315	سارية السواس من الصباح 🤢	","NOT_HS"
".7316	@USER يوافقون على وظائف فيها اختلاط وبعضهم تروح بزينتها..!!👎.  ويشتكون من التحرش!!!!!	","Social Class"
".7317	لما انبسط في يوم الدوام  أكتر من يوم الإجازة .. معناها عندي إدمان الشغل ..  يارب اتعافى 😣	","NOT_HS"
".7318	@USER ليه حذفتيها😡😡😡	","NOT_HS"
".7319	- قولي الي تقولينه🤷🏻‍♀️<LF>- مب متغيره على حد 🤷🏻‍♀️<LF>- عساها ماردت😂🖕🏻 وبعدين ما احب حد يلا مناك🤷🏻‍♀️ URL	","NOT_HS"
".7320	RT @USER فهد الجميعة شق مكوة ياسر الشهراني شققق 🍑✊🖕 URL	","OFF"
".7321	الاستاذ : ليش تتكلم<LF>الطالب : كنت اسأله عن شي <LF>الاستاذ: لا تسأله اسألني انا <LF>الطالب : فديت اللي يغارون ☻<LF> <LF>^ يقولون الاستاذ مردغه بواير المكيف<LF>  😂😂😂😂😂😂😂😂🐐	","NOT_HS"
".7322	بـهـرب مـن الـكلام😔واسـتـخـبـي فـي الـسـكـوت😷🔇😌<LF>مـبـحـبـش الـحـيـاہ✋💔👈لـآكـن خـايـف امـوت😢مـفـيـش حـآجـه مـضـيـقـاانـي👌وبـردو مـش مـبـسـوط😟💔الكفـتـيـن فـااضـيـن طـب لـيـه الـمـيـزان مـش مـظـبـوط💔	","NOT_HS"
".7323	RT @USER استحمار الشعب مستمر بعد الحوت الازرق 🐋 و العتروس الغليزاني 🐐 اليوم الدور على الدجاجة الجيجلية 🐓<LF>رانا وصلنا لدرجة الهربة تس…	","OFF"
".7324	@USER الله لايبلانا 😷	","NOT_HS"
".7325	@USER بسببك 😂😂👊🏾💔	","NOT_HS"
".7326	@USER الجنادرية 🤮 . . .	","NOT_HS"
".7327	@USER قلة حيا قسماً بالله😷	","OFF"
".7328	#بايع_الكليجا<LF>لاااا لاا كذا اوفر🤢والله فشلتونا وخلو الولد بحاله	","OFF"
".7329	@USER 😡 ما حب البنت الي تمدح نفسه	","NOT_HS"
".7330	@USER عندهم انه اكسو لهم جمهور كثير عند العرب😂😷💔	","NOT_HS"
".7331	ياالله احسني اليوم شايششه الففف ومعصبه مررره😤	","NOT_HS"
".7332	@USER ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه<LF>بلوك ياحنان 👊	","NOT_HS"
".7333	@USER والله كيوت � 💛	","NOT_HS"
".7334	اسوأ لحظة لما تكون في الدوام وينكب على مكتبك الشاهي ويجيك واحد يستفسر عن شيء تحس ودك ... � � � 	","NOT_HS"
".7335	تحويلة شارجه اليديده 🖕🏼🖕🏼	","OFF"
".7336	@USER شكله بيموت بسببكم 😂🔪	","NOT_HS"
".7337	@USER ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه😂😂👊	","NOT_HS"
".7338	@USER من قاله😡😡😡	","NOT_HS"
".7339	@USER يمممممممه منككك 🙄👊👊	","NOT_HS"
".7340	واس: <LF><LF>توقعت الهيئة العامة للأرصاد وحماية البيئة في تقريرها عن حالة الطقس لهذا اليوم - بمشيئة الله تعالى - يتوقع هطول أمطار رعدية مصحوبة برياح نشطة مثيرة للأتربة والغبار تحد من مدى الرؤية الأفقية على مناطق القصيم ،الرياض و الشرقية.<LF><LF>( لا تخلون الدرايش مفتوحة اليوم ) 😷	","NOT_HS"
